recording_id,dataset,participant,subject,session,task,label,condition,original_pupil_valid_fraction,candidate_windows_4s,accepted_windows_4s,rejected_pupil_windows_4s,rejected_nonfinite_feature_windows_4s,available_4s,candidate_windows_8s,accepted_windows_8s,rejected_pupil_windows_8s,rejected_nonfinite_feature_windows_8s,available_8s,candidate_windows_16s,accepted_windows_16s,rejected_pupil_windows_16s,rejected_nonfinite_feature_windows_16s,available_16s,candidate_windows_24s,accepted_windows_24s,rejected_pupil_windows_24s,rejected_nonfinite_feature_windows_24s,available_24s,candidate_windows_32s,accepted_windows_32s,rejected_pupil_windows_32s,rejected_nonfinite_feature_windows_32s,available_32s,temporal_common_complete_case,first_unavailable_duration_seconds,exclusion_reason
experiment3::sub-26::ses-02::stim04,experiment3,experiment3::sub-26,sub-26,ses-02,stim04,0,distracted,0.955662728728039,189,189,0,0,True,94,94,0,0,True,46,46,0,0,True,30,30,0,0,True,22,22,0,0,True,True,,
experiment3::sub-26::ses-02::stim05,experiment3,experiment3::sub-26,sub-26,ses-02,stim05,0,distracted,0.9622253973923915,128,128,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-26::ses-02::stim06,experiment3,experiment3::sub-26,sub-26,ses-02,stim06,0,distracted,0.9358649789029536,131,117,14,0,True,65,60,5,0,True,32,31,1,0,True,21,21,0,0,True,15,15,0,0,True,True,,
experiment3::sub-27::ses-01::stim01,experiment3,experiment3::sub-27,sub-27,ses-01,stim01,1,attentive,0.9535551831457983,127,126,1,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-27::ses-01::stim02,experiment3,experiment3::sub-27,sub-27,ses-01,stim02,1,attentive,0.9606002540530066,178,178,0,0,True,88,88,0,0,True,43,43,0,0,True,28,28,0,0,True,21,21,0,0,True,True,,
experiment3::sub-27::ses-01::stim03,experiment3,experiment3::sub-27,sub-27,ses-01,stim03,1,attentive,0.929729359994528,168,168,0,0,True,83,83,0,0,True,41,41,0,0,True,27,27,0,0,True,20,20,0,0,True,True,,
experiment3::sub-27::ses-01::stim04,experiment3,experiment3::sub-27,sub-27,ses-01,stim04,1,attentive,0.915722709680034,189,185,4,0,True,94,93,1,0,True,46,46,0,0,True,30,30,0,0,True,22,22,0,0,True,True,,
experiment3::sub-27::ses-01::stim05,experiment3,experiment3::sub-27,sub-27,ses-01,stim05,1,attentive,0.9459724950884086,128,128,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-27::ses-01::stim06,experiment3,experiment3::sub-27,sub-27,ses-01,stim06,1,attentive,0.9232358504292156,131,130,1,0,True,65,65,0,0,True,32,32,0,0,True,21,21,0,0,True,15,15,0,0,True,True,,
experiment3::sub-27::ses-02::stim01,experiment3,experiment3::sub-27,sub-27,ses-02,stim01,0,distracted,0.7535611683026096,127,72,55,0,True,63,36,27,0,True,31,16,15,0,True,20,9,11,0,True,15,5,10,0,True,True,,
experiment3::sub-27::ses-02::stim02,experiment3,experiment3::sub-27,sub-27,ses-02,stim02,0,distracted,0.9281331409994188,178,177,1,0,True,88,88,0,0,True,43,43,0,0,True,28,28,0,0,True,21,21,0,0,True,True,,
experiment3::sub-27::ses-02::stim03,experiment3,experiment3::sub-27,sub-27,ses-02,stim03,0,distracted,0.9223876513372398,168,168,0,0,True,83,83,0,0,True,41,41,0,0,True,27,27,0,0,True,20,20,0,0,True,True,,
experiment3::sub-27::ses-02::stim04,experiment3,experiment3::sub-27,sub-27,ses-02,stim04,0,distracted,0.9056921112889824,189,188,1,0,True,94,94,0,0,True,46,46,0,0,True,30,30,0,0,True,22,22,0,0,True,True,,
experiment3::sub-27::ses-02::stim05,experiment3,experiment3::sub-27,sub-27,ses-02,stim05,0,distracted,0.9037030422099184,128,124,4,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-27::ses-02::stim06,experiment3,experiment3::sub-27,sub-27,ses-02,stim06,0,distracted,0.8957660410301178,131,131,0,0,True,65,65,0,0,True,32,32,0,0,True,21,21,0,0,True,15,15,0,0,True,True,,
experiment3::sub-29::ses-01::stim01,experiment3,experiment3::sub-29,sub-29,ses-01,stim01,1,attentive,0.95971989466124,127,127,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-29::ses-01::stim02,experiment3,experiment3::sub-29,sub-29,ses-01,stim02,1,attentive,0.974164101018365,178,178,0,0,True,88,88,0,0,True,43,43,0,0,True,28,28,0,0,True,21,21,0,0,True,True,,
experiment3::sub-29::ses-01::stim03,experiment3,experiment3::sub-29,sub-29,ses-01,stim03,1,attentive,0.969014341412253,168,168,0,0,True,83,83,0,0,True,41,41,0,0,True,27,27,0,0,True,20,20,0,0,True,True,,
experiment3::sub-29::ses-01::stim04,experiment3,experiment3::sub-29,sub-29,ses-01,stim04,1,attentive,0.9564327544631096,189,189,0,0,True,94,94,0,0,True,46,46,0,0,True,30,30,0,0,True,22,22,0,0,True,True,,
experiment3::sub-29::ses-01::stim05,experiment3,experiment3::sub-29,sub-29,ses-01,stim05,1,attentive,0.9707983568494374,128,128,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-29::ses-01::stim06,experiment3,experiment3::sub-29,sub-29,ses-01,stim06,1,attentive,0.97698239487851,131,131,0,0,True,65,65,0,0,True,32,32,0,0,True,21,21,0,0,True,15,15,0,0,True,True,,
experiment3::sub-29::ses-02::stim01,experiment3,experiment3::sub-29,sub-29,ses-02,stim01,0,distracted,0.9520588939430212,127,127,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-29::ses-02::stim02,experiment3,experiment3::sub-29,sub-29,ses-02,stim02,0,distracted,0.9442590479471226,178,178,0,0,True,88,88,0,0,True,43,43,0,0,True,28,28,0,0,True,21,21,0,0,True,True,,
experiment3::sub-29::ses-02::stim03,experiment3,experiment3::sub-29,sub-29,ses-02,stim03,0,distracted,0.96096582229417,168,168,0,0,True,83,83,0,0,True,41,41,0,0,True,27,27,0,0,True,20,20,0,0,True,True,,
experiment3::sub-29::ses-02::stim04,experiment3,experiment3::sub-29,sub-29,ses-02,stim04,0,distracted,0.9343857018379298,189,189,0,0,True,94,94,0,0,True,46,46,0,0,True,30,30,0,0,True,22,22,0,0,True,True,,
experiment3::sub-29::ses-02::stim05,experiment3,experiment3::sub-29,sub-29,ses-02,stim05,0,distracted,0.9537417395963564,128,128,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-29::ses-02::stim06,experiment3,experiment3::sub-29,sub-29,ses-02,stim06,0,distracted,0.9573112178088172,131,131,0,0,True,65,65,0,0,True,32,32,0,0,True,21,21,0,0,True,15,15,0,0,True,True,,
experiment3::sub-31::ses-01::stim01,experiment3,experiment3::sub-31,sub-31,ses-01,stim01,1,attentive,0.971750059851568,127,127,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-31::ses-01::stim02,experiment3,experiment3::sub-31,sub-31,ses-01,stim02,1,attentive,0.9779964260339742,178,178,0,0,True,88,88,0,0,True,43,43,0,0,True,28,28,0,0,True,21,21,0,0,True,True,,
experiment3::sub-31::ses-01::stim03,experiment3,experiment3::sub-31,sub-31,ses-01,stim03,1,attentive,0.9477416265760732,168,168,0,0,True,83,83,0,0,True,41,41,0,0,True,27,27,0,0,True,20,20,0,0,True,True,,
experiment3::sub-31::ses-01::stim04,experiment3,experiment3::sub-31,sub-31,ses-01,stim04,1,attentive,0.9728059332509272,189,189,0,0,True,94,94,0,0,True,46,46,0,0,True,30,30,0,0,True,22,22,0,0,True,True,,
experiment3::sub-31::ses-01::stim05,experiment3,experiment3::sub-31,sub-31,ses-01,stim05,1,attentive,0.975263439899982,128,128,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-31::ses-01::stim06,experiment3,experiment3::sub-31,sub-31,ses-01,stim06,1,attentive,0.979688636694311,131,131,0,0,True,65,65,0,0,True,32,32,0,0,True,21,21,0,0,True,15,15,0,0,True,True,,
experiment3::sub-31::ses-02::stim01,experiment3,experiment3::sub-31,sub-31,ses-02,stim01,0,distracted,0.9390112520948048,127,127,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-31::ses-02::stim02,experiment3,experiment3::sub-31,sub-31,ses-02,stim02,0,distracted,0.9419122871229574,178,178,0,0,True,88,88,0,0,True,43,43,0,0,True,28,28,0,0,True,21,21,0,0,True,True,,
experiment3::sub-31::ses-02::stim03,experiment3,experiment3::sub-31,sub-31,ses-02,stim03,0,distracted,0.9767208554686608,168,168,0,0,True,83,83,0,0,True,41,41,0,0,True,27,27,0,0,True,20,20,0,0,True,True,,
experiment3::sub-31::ses-02::stim04,experiment3,experiment3::sub-31,sub-31,ses-02,stim04,0,distracted,0.9271717765304262,189,189,0,0,True,94,94,0,0,True,46,46,0,0,True,30,30,0,0,True,22,22,0,0,True,True,,
experiment3::sub-31::ses-02::stim05,experiment3,experiment3::sub-31,sub-31,ses-02,stim05,0,distracted,0.9293921533607192,128,128,0,0,True,63,63,0,0,True,31,31,0,0,True,20,20,0,0,True,15,15,0,0,True,True,,
experiment3::sub-31::ses-02::stim06,experiment3,experiment3::sub-31,sub-31,ses-02,stim06,0,distracted,0.9599883602502546,131,131,0,0,True,65,65,0,0,True,32,32,0,0,True,21,21,0,0,True,15,15,0,0,True,True,,
